ip,date,Sent,sicmp,sudp,stcp,sftp,shttp,ssmtp,Received,ricmp,rudp,rtcp,rftp,rhttp,rsmtp
50,1525044237,130074,0,0,130074,0,126204,0,105349,0,0,105349,0,98649,0
166,1525044237,53981,0,0,53981,0,53513,0,80970,400,0,80570,0,80138,0
77,1525044237,16899,0,6909,9990,0,6646,0,9337,0,0,9337,0,9337,0
251,1525044237,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
51,1525044237,2501,0,229,2272,0,2272,0,4547,0,0,4547,0,4547,0
59,1525044237,1895,0,229,1666,0,1666,0,4316,0,0,4316,0,4316,0
69,1525044237,4667,0,0,4667,0,4667,0,8916,0,0,8916,0,8916,0
62,1525044237,994,0,229,765,0,765,0,7158,0,0,7158,0,7158,0
52,1525044237,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525044237,6221,0,229,5992,0,5992,0,9329,0,0,9329,0,9329,0
54,1525044237,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525044237,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525044237,229,0,229,0,0,0,0,0,0,0,0,0,0,0
63,1525044237,66701,0,1030,65671,0,65671,0,44244,0,0,44244,0,44244,0
79,1525044237,250,0,250,0,0,0,0,0,0,0,0,0,0,0
250,1525044838,217222,31668,836,184718,0,184718,0,9393143,31668,836,9360639,0,9360639,0
0.0.0.0,1525044838,898634,63476,73742,761416,0,753210,0,10474966,63736,97375,10313855,0,10306659,0
1,1525044838,31668,31668,0,0,0,0,0,31668,31668,0,0,0,0,0
50,1525044838,119203,0,229,118974,0,115104,0,122829,0,0,122829,0,116209,0
166,1525044838,57037,0,229,56808,0,56392,0,101180,0,0,101180,0,100604,0
200,1525044838,28439,0,26167,2272,0,2272,0,59583,0,55036,4547,0,4547,0
63,1525044838,503,0,463,40,0,40,0,0,0,0,0,0,0,0
65,1525044838,28644,0,28644,0,0,0,0,0,0,0,0,0,0,0
255,1525044838,0,0,0,0,0,0,0,39635,0,39635,0,0,0,0
251,1525044838,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
77,1525044838,10252,0,6803,3449,0,153,0,165,0,0,165,0,165,0
62,1525044838,4426,0,229,4197,0,4197,0,23477,0,0,23477,0,23477,0
55,1525044838,11686,0,229,11457,0,11457,0,27065,0,0,27065,0,27065,0
70,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525044838,2613,0,229,2384,0,2384,0,4341,0,0,4341,0,4341,0
51,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525044838,256,0,0,256,0,256,0,0,0,0,0,0,0,0
250,1525044838,217222,31668,836,184718,0,184718,0,9393143,31668,836,9360639,0,9360639,0
0.0.0.0,1525044838,898634,63476,73742,761416,0,753210,0,10474966,63736,97375,10313855,0,10306659,0
1,1525044838,31668,31668,0,0,0,0,0,31668,31668,0,0,0,0,0
50,1525044838,119203,0,229,118974,0,115104,0,122829,0,0,122829,0,116209,0
166,1525044838,57037,0,229,56808,0,56392,0,101180,0,0,101180,0,100604,0
200,1525044838,28439,0,26167,2272,0,2272,0,59583,0,55036,4547,0,4547,0
63,1525044838,503,0,463,40,0,40,0,0,0,0,0,0,0,0
65,1525044838,28644,0,28644,0,0,0,0,0,0,0,0,0,0,0
255,1525044838,0,0,0,0,0,0,0,39635,0,39635,0,0,0,0
251,1525044838,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
77,1525044838,10252,0,6803,3449,0,153,0,165,0,0,165,0,165,0
62,1525044838,4426,0,229,4197,0,4197,0,23477,0,0,23477,0,23477,0
55,1525044838,11686,0,229,11457,0,11457,0,27065,0,0,27065,0,27065,0
70,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525044838,2613,0,229,2384,0,2384,0,4341,0,0,4341,0,4341,0
51,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
59,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525044838,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525044838,256,0,0,256,0,256,0,0,0,0,0,0,0,0
200,1525045439,25718,0,24616,1102,0,1102,0,66279,0,62119,4160,0,4160,0
0.0.0.0,1525045439,397855,63588,74777,259490,0,251444,0,571324,63848,108532,398944,0,391892,0
250,1525045439,41996,31724,913,9359,0,9359,0,60597,31724,898,27975,0,27975,0
1,1525045439,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
65,1525045439,23964,0,23964,0,0,0,0,0,0,0,0,0,0,0
255,1525045439,0,0,0,0,0,0,0,34055,0,34055,0,0,0,0
50,1525045439,130298,0,229,130069,0,126199,0,108305,0,0,108305,0,101685,0
79,1525045439,3186,0,250,2936,0,2936,0,0,0,0,0,0,0,0
166,1525045439,63661,0,7398,56263,0,55795,0,126944,400,6644,119900,0,119468,0
77,1525045439,10255,0,7015,3240,0,0,0,0,0,0,0,0,0,0
251,1525045439,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
55,1525045439,9327,0,229,9098,0,9098,0,18649,0,0,18649,0,18649,0
63,1525045439,2678,0,463,2215,0,2215,0,5126,0,0,5126,0,5126,0
59,1525045439,1331,0,229,1102,0,1102,0,4160,0,0,4160,0,4160,0
70,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525045439,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
62,1525045439,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
54,1525045439,4479,0,229,4250,0,4250,0,4968,0,0,4968,0,4968,0
51,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
200,1525045439,25718,0,24616,1102,0,1102,0,66279,0,62119,4160,0,4160,0
0.0.0.0,1525045439,397855,63588,74777,259490,0,251444,0,571324,63848,108532,398944,0,391892,0
250,1525045439,41996,31724,913,9359,0,9359,0,60597,31724,898,27975,0,27975,0
1,1525045439,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
65,1525045439,23964,0,23964,0,0,0,0,0,0,0,0,0,0,0
255,1525045439,0,0,0,0,0,0,0,34055,0,34055,0,0,0,0
50,1525045439,130298,0,229,130069,0,126199,0,108305,0,0,108305,0,101685,0
79,1525045439,3186,0,250,2936,0,2936,0,0,0,0,0,0,0,0
166,1525045439,63661,0,7398,56263,0,55795,0,126944,400,6644,119900,0,119468,0
77,1525045439,10255,0,7015,3240,0,0,0,0,0,0,0,0,0,0
251,1525045439,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
55,1525045439,9327,0,229,9098,0,9098,0,18649,0,0,18649,0,18649,0
63,1525045439,2678,0,463,2215,0,2215,0,5126,0,0,5126,0,5126,0
59,1525045439,1331,0,229,1102,0,1102,0,4160,0,0,4160,0,4160,0
70,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525045439,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
62,1525045439,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
54,1525045439,4479,0,229,4250,0,4250,0,4968,0,0,4968,0,4968,0
51,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525045439,229,0,229,0,0,0,0,0,0,0,0,0,0,0
65,1525046040,20618,0,16224,4394,0,4394,0,4968,0,0,4968,0,4968,0
0.0.0.0,1525046040,379724,63532,60092,256100,0,247950,0,502416,63792,83878,354746,0,347614,0
255,1525046040,0,0,0,0,0,0,0,27165,0,27165,0,0,0,0
250,1525046040,44258,31696,912,11650,0,11650,0,73046,31696,760,40590,0,40590,0
1,1525046040,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525046040,62202,0,3641,58561,0,58249,0,101850,0,2436,99414,0,98982,0
251,1525046040,4909,0,4909,0,0,0,0,0,0,0,0,0,0,0
50,1525046040,117803,0,229,117574,0,113704,0,99409,0,0,99409,0,92709,0
200,1525046040,23351,0,23351,0,0,0,0,53303,0,53303,0,0,0,0
77,1525046040,12151,0,6574,5577,0,2233,0,4577,0,0,4577,0,4577,0
62,1525046040,4271,0,229,4042,0,4042,0,16897,0,0,16897,0,16897,0
55,1525046040,10206,0,1165,9041,0,9041,0,18335,0,0,18335,0,18335,0
79,1525046040,862,0,250,612,0,612,0,0,0,0,0,0,0,0
58,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525046040,4822,0,229,4593,0,4593,0,9096,0,0,9096,0,9096,0
69,1525046040,3747,0,0,3747,0,3747,0,8724,0,0,8724,0,8724,0
59,1525046040,3740,0,229,3511,0,3511,0,4783,0,0,4783,0,4783,0
70,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525046040,3410,0,229,3181,0,3181,0,8568,0,0,8568,0,8568,0
63,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
65,1525046040,20618,0,16224,4394,0,4394,0,4968,0,0,4968,0,4968,0
0.0.0.0,1525046040,379724,63532,60092,256100,0,247950,0,502416,63792,83878,354746,0,347614,0
255,1525046040,0,0,0,0,0,0,0,27165,0,27165,0,0,0,0
250,1525046040,44258,31696,912,11650,0,11650,0,73046,31696,760,40590,0,40590,0
1,1525046040,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525046040,62202,0,3641,58561,0,58249,0,101850,0,2436,99414,0,98982,0
251,1525046040,4909,0,4909,0,0,0,0,0,0,0,0,0,0,0
50,1525046040,117803,0,229,117574,0,113704,0,99409,0,0,99409,0,92709,0
200,1525046040,23351,0,23351,0,0,0,0,53303,0,53303,0,0,0,0
77,1525046040,12151,0,6574,5577,0,2233,0,4577,0,0,4577,0,4577,0
62,1525046040,4271,0,229,4042,0,4042,0,16897,0,0,16897,0,16897,0
55,1525046040,10206,0,1165,9041,0,9041,0,18335,0,0,18335,0,18335,0
79,1525046040,862,0,250,612,0,612,0,0,0,0,0,0,0,0
58,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525046040,4822,0,229,4593,0,4593,0,9096,0,0,9096,0,9096,0
69,1525046040,3747,0,0,3747,0,3747,0,8724,0,0,8724,0,8724,0
59,1525046040,3740,0,229,3511,0,3511,0,4783,0,0,4783,0,4783,0
70,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525046040,3410,0,229,3181,0,3181,0,8568,0,0,8568,0,8568,0
63,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525046040,229,0,229,0,0,0,0,0,0,0,0,0,0,0
200,1525046641,29679,0,27601,2078,0,2078,0,69682,0,65270,4412,0,4412,0
0.0.0.0,1525046641,416817,64516,71684,280617,0,272371,0,610494,64188,104103,442203,0,434887,0
250,1525046641,38767,31696,901,6170,0,6170,0,53612,31696,941,20975,0,20975,0
1,1525046641,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525046641,53951,0,229,53722,0,53110,0,75770,400,0,75370,0,74754,0
251,1525046641,4831,0,4831,0,0,0,0,0,0,0,0,0,0,0
255,1525046641,0,0,0,0,0,0,0,35713,0,35713,0,0,0,0
50,1525046641,139619,0,229,139390,0,135520,0,165051,0,0,165051,0,158351,0
77,1525046641,10099,0,6803,3296,0,0,0,0,0,0,0,0,0,0
62,1525046641,9019,0,468,8551,0,8551,0,28239,0,0,28239,0,28239,0
65,1525046641,25758,0,25758,0,0,0,0,0,0,0,0,0,0,0
55,1525046641,9621,0,0,9621,0,9621,0,22587,0,0,22587,0,22587,0
63,1525046641,234,0,234,0,0,0,0,0,0,0,0,0,0,0
54,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525046641,4095,0,229,3866,0,3866,0,8759,0,0,8759,0,8759,0
190,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525046641,250,0,250,0,0,0,0,0,0,0,0,0,0,0
70,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525046641,234,0,234,0,0,0,0,0,0,0,0,0,0,0
200,1525046641,29679,0,27601,2078,0,2078,0,69682,0,65270,4412,0,4412,0
0.0.0.0,1525046641,416817,64516,71684,280617,0,272371,0,610494,64188,104103,442203,0,434887,0
250,1525046641,38767,31696,901,6170,0,6170,0,53612,31696,941,20975,0,20975,0
1,1525046641,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525046641,53951,0,229,53722,0,53110,0,75770,400,0,75370,0,74754,0
251,1525046641,4831,0,4831,0,0,0,0,0,0,0,0,0,0,0
255,1525046641,0,0,0,0,0,0,0,35713,0,35713,0,0,0,0
50,1525046641,139619,0,229,139390,0,135520,0,165051,0,0,165051,0,158351,0
77,1525046641,10099,0,6803,3296,0,0,0,0,0,0,0,0,0,0
62,1525046641,9019,0,468,8551,0,8551,0,28239,0,0,28239,0,28239,0
65,1525046641,25758,0,25758,0,0,0,0,0,0,0,0,0,0,0
55,1525046641,9621,0,0,9621,0,9621,0,22587,0,0,22587,0,22587,0
63,1525046641,234,0,234,0,0,0,0,0,0,0,0,0,0,0
54,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
53,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525046641,4095,0,229,3866,0,3866,0,8759,0,0,8759,0,8759,0
190,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525046641,250,0,250,0,0,0,0,0,0,0,0,0,0,0
70,1525046641,229,0,229,0,0,0,0,0,0,0,0,0,0,0
69,1525046641,234,0,234,0,0,0,0,0,0,0,0,0,0,0
51,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525047242,404365,63532,72100,268733,0,260635,0,592305,63792,97540,430973,0,423841,0
255,1525047242,0,0,0,0,0,0,0,30450,0,30450,0,0,0,0
250,1525047242,49387,31696,1140,16551,0,16551,0,76531,31696,988,43847,0,43847,0
1,1525047242,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525047242,57811,0,7386,50425,0,50113,0,70370,0,5916,64454,0,64022,0
77,1525047242,10095,0,6803,3292,0,0,0,0,0,0,0,0,0,0
200,1525047242,26134,0,24468,1666,0,1666,0,59065,0,54748,4317,0,4317,0
50,1525047242,119700,0,229,119471,0,115601,0,143820,0,0,143820,0,137120,0
65,1525047242,19908,0,19908,0,0,0,0,0,0,0,0,0,0,0
190,1525047242,7730,0,229,7501,0,7501,0,20838,0,0,20838,0,20838,0
55,1525047242,10682,0,229,10453,0,10453,0,24072,0,0,24072,0,24072,0
251,1525047242,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
59,1525047242,4335,0,229,4106,0,4106,0,4968,0,0,4968,0,4968,0
63,1525047242,463,0,463,0,0,0,0,0,0,0,0,0,0,0
52,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525047242,4566,0,229,4337,0,4337,0,9157,0,0,9157,0,9157,0
53,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525047242,10743,0,229,10514,0,10514,0,10032,0,0,10032,0,10032,0
62,1525047242,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
79,1525047242,250,0,250,0,0,0,0,0,0,0,0,0,0,0
70,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525047242,404365,63532,72100,268733,0,260635,0,592305,63792,97540,430973,0,423841,0
255,1525047242,0,0,0,0,0,0,0,30450,0,30450,0,0,0,0
250,1525047242,49387,31696,1140,16551,0,16551,0,76531,31696,988,43847,0,43847,0
1,1525047242,31696,31696,0,0,0,0,0,31696,31696,0,0,0,0,0
166,1525047242,57811,0,7386,50425,0,50113,0,70370,0,5916,64454,0,64022,0
77,1525047242,10095,0,6803,3292,0,0,0,0,0,0,0,0,0,0
200,1525047242,26134,0,24468,1666,0,1666,0,59065,0,54748,4317,0,4317,0
50,1525047242,119700,0,229,119471,0,115601,0,143820,0,0,143820,0,137120,0
65,1525047242,19908,0,19908,0,0,0,0,0,0,0,0,0,0,0
190,1525047242,7730,0,229,7501,0,7501,0,20838,0,0,20838,0,20838,0
55,1525047242,10682,0,229,10453,0,10453,0,24072,0,0,24072,0,24072,0
251,1525047242,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
59,1525047242,4335,0,229,4106,0,4106,0,4968,0,0,4968,0,4968,0
63,1525047242,463,0,463,0,0,0,0,0,0,0,0,0,0,0
52,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525047242,4566,0,229,4337,0,4337,0,9157,0,0,9157,0,9157,0
53,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525047242,10743,0,229,10514,0,10514,0,10032,0,0,10032,0,10032,0
62,1525047242,1932,0,0,1932,0,1932,0,18833,0,0,18833,0,18833,0
79,1525047242,250,0,250,0,0,0,0,0,0,0,0,0,0,0
70,1525047242,229,0,229,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525047843,602218,64600,63395,474223,0,466125,0,934195,64244,96320,773631,0,766579,0
65,1525047843,24994,0,19206,5788,0,5788,0,9284,0,0,9284,0,9284,0
255,1525047843,0,0,0,0,0,0,0,29055,0,29055,0,0,0,0
166,1525047843,54965,0,0,54965,0,54497,0,84269,400,0,83869,0,83437,0
250,1525047843,41814,31724,684,9406,0,9406,0,55367,31724,684,22959,0,22959,0
1,1525047843,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525047843,25001,0,25001,0,0,0,0,62990,0,62990,0,0,0,0
77,1525047843,15980,0,6803,9177,0,5885,0,9301,0,0,9301,0,9301,0
50,1525047843,130142,0,0,130142,0,126272,0,110600,0,0,110600,0,103980,0
251,1525047843,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525047843,9609,0,229,9380,0,9380,0,18775,0,0,18775,0,18775,0
51,1525047843,4167,0,229,3938,0,3938,0,8863,0,0,8863,0,8863,0
62,1525047843,994,0,229,765,0,765,0,7158,0,0,7158,0,7158,0
59,1525047843,206360,0,229,206131,0,206131,0,407449,0,0,407449,0,407449,0
69,1525047843,8842,0,0,8842,0,8842,0,21987,0,0,21987,0,21987,0
63,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525047843,4584,0,229,4355,0,4355,0,5133,0,0,5133,0,5133,0
53,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525047843,250,0,250,0,0,0,0,0,0,0,0,0,0,0
0.0.0.0,1525047843,602218,64600,63395,474223,0,466125,0,934195,64244,96320,773631,0,766579,0
65,1525047843,24994,0,19206,5788,0,5788,0,9284,0,0,9284,0,9284,0
255,1525047843,0,0,0,0,0,0,0,29055,0,29055,0,0,0,0
166,1525047843,54965,0,0,54965,0,54497,0,84269,400,0,83869,0,83437,0
250,1525047843,41814,31724,684,9406,0,9406,0,55367,31724,684,22959,0,22959,0
1,1525047843,31724,31724,0,0,0,0,0,31724,31724,0,0,0,0,0
200,1525047843,25001,0,25001,0,0,0,0,62990,0,62990,0,0,0,0
77,1525047843,15980,0,6803,9177,0,5885,0,9301,0,0,9301,0,9301,0
50,1525047843,130142,0,0,130142,0,126272,0,110600,0,0,110600,0,103980,0
251,1525047843,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
55,1525047843,9609,0,229,9380,0,9380,0,18775,0,0,18775,0,18775,0
51,1525047843,4167,0,229,3938,0,3938,0,8863,0,0,8863,0,8863,0
62,1525047843,994,0,229,765,0,765,0,7158,0,0,7158,0,7158,0
59,1525047843,206360,0,229,206131,0,206131,0,407449,0,0,407449,0,407449,0
69,1525047843,8842,0,0,8842,0,8842,0,21987,0,0,21987,0,21987,0
63,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525047843,4584,0,229,4355,0,4355,0,5133,0,0,5133,0,5133,0
53,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525047843,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525047843,250,0,250,0,0,0,0,0,0,0,0,0,0,0
250,1525048444,205645,31780,836,173029,0,173029,0,9376363,31780,684,9343899,0,9343899,0
0.0.0.0,1525048444,554703,63700,72720,418283,0,410029,0,9811110,63960,101706,9645444,0,9638088,0
1,1525048444,31780,31780,0,0,0,0,0,31780,31780,0,0,0,0,0
50,1525048444,121509,0,229,121280,0,117410,0,99862,0,0,99862,0,93082,0
65,1525048444,29034,0,29034,0,0,0,0,0,0,0,0,0,0,0
255,1525048444,0,0,0,0,0,0,0,39104,0,39104,0,0,0,0
77,1525048444,12051,0,7121,4930,0,1586,0,4276,0,0,4276,0,4276,0
166,1525048444,55044,0,229,54815,0,54399,0,65774,0,0,65774,0,65198,0
200,1525048444,26164,0,23892,2272,0,2272,0,63030,0,58483,4547,0,4547,0
251,1525048444,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
62,1525048444,5952,0,229,5723,0,5723,0,27673,0,0,27673,0,27673,0
55,1525048444,17469,0,0,17469,0,17469,0,36544,0,0,36544,0,36544,0
63,1525048444,463,0,463,0,0,0,0,0,0,0,0,0,0,0
70,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525048444,3079,0,229,2850,0,2850,0,4547,0,0,4547,0,4547,0
54,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
250,1525048444,205645,31780,836,173029,0,173029,0,9376363,31780,684,9343899,0,9343899,0
0.0.0.0,1525048444,554703,63700,72720,418283,0,410029,0,9811110,63960,101706,9645444,0,9638088,0
1,1525048444,31780,31780,0,0,0,0,0,31780,31780,0,0,0,0,0
50,1525048444,121509,0,229,121280,0,117410,0,99862,0,0,99862,0,93082,0
65,1525048444,29034,0,29034,0,0,0,0,0,0,0,0,0,0,0
255,1525048444,0,0,0,0,0,0,0,39104,0,39104,0,0,0,0
77,1525048444,12051,0,7121,4930,0,1586,0,4276,0,0,4276,0,4276,0
166,1525048444,55044,0,229,54815,0,54399,0,65774,0,0,65774,0,65198,0
200,1525048444,26164,0,23892,2272,0,2272,0,63030,0,58483,4547,0,4547,0
251,1525048444,4753,0,4753,0,0,0,0,0,0,0,0,0,0,0
62,1525048444,5952,0,229,5723,0,5723,0,27673,0,0,27673,0,27673,0
55,1525048444,17469,0,0,17469,0,17469,0,36544,0,0,36544,0,36544,0
63,1525048444,463,0,463,0,0,0,0,0,0,0,0,0,0,0
70,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
51,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
52,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
58,1525048444,3079,0,229,2850,0,2850,0,4547,0,0,4547,0,4547,0
54,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525048444,229,0,229,0,0,0,0,0,0,0,0,0,0,0
50,1525049045,127242,0,229,127013,0,123143,0,103044,0,0,103044,0,96424,0
0.0.0.0,1525049045,663685,63756,81360,518569,0,510467,0,1176593,64016,114328,998249,0,991197,0
250,1525049045,40284,31808,760,7716,0,7716,0,56258,31808,760,23690,0,23690,0
1,1525049045,31808,31808,0,0,0,0,0,31808,31808,0,0,0,0,0
166,1525049045,77817,0,15687,62130,0,61662,0,157363,400,9856,147107,0,146675,0
77,1525049045,10179,0,6803,3376,0,80,0,40,0,0,40,0,40,0
65,1525049045,19674,0,19674,0,0,0,0,0,0,0,0,0,0,0
255,1525049045,0,0,0,0,0,0,0,29078,0,29078,0,0,0,0
200,1525049045,27726,0,27726,0,0,0,0,68687,0,68687,0,0,0,0
251,1525049045,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
55,1525049045,12166,0,229,11937,0,11937,0,27258,0,0,27258,0,27258,0
53,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525049045,250,0,250,0,0,0,0,0,0,0,0,0,0,0
51,1525049045,1526,0,0,1526,0,1526,0,4196,0,0,4196,0,4196,0
70,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525049045,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
59,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525049045,5933,0,0,5933,0,5933,0,9284,0,0,9284,0,9284,0
62,1525049045,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
63,1525049045,463,0,463,0,0,0,0,0,0,0,0,0,0,0
58,1525049045,1088,0,0,1088,0,1088,0,4160,0,0,4160,0,4160,0
50,1525049045,127242,0,229,127013,0,123143,0,103044,0,0,103044,0,96424,0
0.0.0.0,1525049045,663685,63756,81360,518569,0,510467,0,1176593,64016,114328,998249,0,991197,0
250,1525049045,40284,31808,760,7716,0,7716,0,56258,31808,760,23690,0,23690,0
1,1525049045,31808,31808,0,0,0,0,0,31808,31808,0,0,0,0,0
166,1525049045,77817,0,15687,62130,0,61662,0,157363,400,9856,147107,0,146675,0
77,1525049045,10179,0,6803,3376,0,80,0,40,0,0,40,0,40,0
65,1525049045,19674,0,19674,0,0,0,0,0,0,0,0,0,0,0
255,1525049045,0,0,0,0,0,0,0,29078,0,29078,0,0,0,0
200,1525049045,27726,0,27726,0,0,0,0,68687,0,68687,0,0,0,0
251,1525049045,4524,0,4524,0,0,0,0,0,0,0,0,0,0,0
55,1525049045,12166,0,229,11937,0,11937,0,27258,0,0,27258,0,27258,0
53,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
79,1525049045,250,0,250,0,0,0,0,0,0,0,0,0,0,0
51,1525049045,1526,0,0,1526,0,1526,0,4196,0,0,4196,0,4196,0
70,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
190,1525049045,1666,0,0,1666,0,1666,0,4316,0,0,4316,0,4316,0
59,1525049045,229,0,229,0,0,0,0,0,0,0,0,0,0,0
54,1525049045,5933,0,0,5933,0,5933,0,9284,0,0,9284,0,9284,0
62,1525049045,2161,0,229,1932,0,1932,0,18833,0,0,18833,0,18833,0
63,1525049045,463,0,463,0,0,0,0,0,0,0,0,0,0,0
58,1525049045,1088,0,0,1088,0,1088,0,4160,0,0,4160,0,4160,0
77,1525049646,14634,0,6574,8060,0,4820,0,9082,0,0,9082,0,9082,0
0.0.0.0,1525049646,415885,63672,69296,282917,0,274871,0,572587,63960,98536,410091,0,403039,0
250,1525049646,45973,31780,912,13281,0,13281,0,78824,31780,760,46284,0,46284,0
